"""01-01-2021""",24,11,9,11.1,14,26,35,42,29,14.1,13,16,13.1,16.1,8,11.2,11.3,31,45,44,32,35.1,33,43
"""02-01-2021""",41,30,19,16,17,21,24,26,14,10,11,17,27,31,26,25,27,42,45,47,31,24,16,26
"""03-01-2021""",28,24,12,5,8,10,13,22,16,13,12,14,22,23,10,10,16,34,40,38,21,21,19,28
"""04-01-2021""",16,8,7,6,7,17,24,30,18,15,25,25,28,25,16,13,14,24,41,44,25,19,18,27
"""05-01-2021""",33,29,14,12,12,21,36,42,34,22,19,32,37,38,21,14,22,40,51,38,23,18,10,16
"""06-01-2021""",14,19,15,14,13,22,34,33,26,21,20,23,28,33,16,11,16,30,27,20,12,9,5,6
"""07-01-2021""",7,6,7,8,11,11,17,30,21,17,13,16,23,28,22,18,20,29,28,25,21,15,11,11
"""08-01-2021""",18,14,11,11,12,18,25,26,21,21,14,12,16,19,14,10,10,14,17,15,9,5,4,6
"""09-01-2021""",6,5,3,2,6,11,13,16,15,13,14,13,15,11,9,7,12,17,22,22,18,10,10,9
"""10-01-2021""",7,6,5,3,5,5,10,13,13,9,10,14,20,13,14,11,7,15,19,18,16,8,10,11
"""11-01-2021""",11,12,10,6,7,11,17,22,24,15,22,34,36,21,22,16,12,20,28,22,22,15,8,11
"""12-01-2021""",14,12,6,4,3,8,19,27,21,17,14,16,17,16,10,8,7,11,14,14,10,5,4,5
"""13-01-2021""",6,5,4,3,3,7,15,23,26,14,13,18,24,20,13,9,11,16,22,20,14,6,6,6
"""14-01-2021""",5,5,4,3,3,6,14,17,20,15,15,14,25,28,17,19,25,35,43,39,29,8,7,7
"""15-01-2021""",6,5,5,4,4,7,14,20,22,15,14,16,17,18,19,16,14,28,42,38,37,35,31,34
"""16-01-2021""",29,11,6,6,6,8,11,17,17,15,14,14,19,16,15,12,10,12,13,12,10,7,7,6
"""17-01-2021""",6,6,5,5,7,9,13,13,12,10,9,11,11,11,10,9,12,22,34,33,30,24,23,20
"""18-01-2021""",26,20,12,15,14,13,23,35,30,20,16,16,20,18,24,19,22,34,48,40,28,16,14,13
"""19-01-2021""",14,12,12,8,9,9,14,22,26,25,28,29,25,26,31,28,21,24,46,37,37,25,25,27
"""20-01-2021""",41,42,43,34,31,37,58,80,65,50,53,51,53,51,34,25,30,40,75,72,71,60,61,57
"""21-01-2021""",63,59,49,30,30,35,55,72,67,52,41,41,51,51,50,34,34,40,65,70,69,47,35,30
"""22-01-2021""",42,46,37,24,24,24,36,48,50,38,38,41,64,57,54,39,45,45,68,81,99,60,59,52
"""23-01-2021""",73,49,36,22,24,22,40,46,67,37,21,19,22,27,26,15,15,13,16,13,16,10,8,9
"""24-01-2021""",11,12,18,8,10,12,30,38,45,26,17,11,20,18,16,7,7,10,15,12,11,6,5,4
"""25-01-2021""",4,4,4,2,2,6,27,43,47,28,15,13,22,22,25,23,17,24,33,49,40,22,19,9
"""26-01-2021""",8,8,5,3,3,6,14,21,25,15,12,13,29,37,42,21,14,13,18,18,11,6,4,4
"""27-01-2021""",4,4,4,3,3,5,8,12,16,16,11,13,17,20,18,14,13,14,18,18,18,13,10,7
"""28-01-2021""",7,6,7,5,6,8,15,28,28,17,13,14,17,23,21,17,17,23,38,42,42,34,33,33
"""29-01-2021""",45,49,46,34,30,32,54,58,74,45,41,42,41,42,45,30,28,34,44,52,55,42,-9999,-9999
"""30-01-2021""",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"""31-01-2021""",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"""01-02-2021""",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
