"""01-01-2017""",-9999,-9999.1,-9999.2,-9999.3,-9999.4,23,23.1,19,18,14,27,19.1,17,25,20,20.1,21,26,19.2,11,18.1,17.1,19.3,23.2
"""02-01-2017""",19,19,28,29,29,30,30,34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"""03-01-2017""",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,62,33,46,58,50,42,37,35,36,23,28
"""04-01-2017""",35,31,33,29,32,31,32,27,25,35,34,56,54,39,39,37,47,93,95,58,67,71,55,43
"""05-01-2017""",36,34,32,34,39,35,36,32,27,23,42,63,72,41,82,67,72,55,35,24,30,18,15,5
"""06-01-2017""",9,11,9,7,11,10,11,11,12,13,13,17,16,19,22,22,31,25,28,24,26,28,27,30
"""07-01-2017""",30,27,36,27,40,24,33,27,30,29,25,27,20,22,23,20,21,24,23,19,17,20,19,21
"""08-01-2017""",28,32,29,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36,23,16,22,21,24,24,19,25,16,18,23
"""09-01-2017""",13,15,16,22,22,16,17,22,19,15,19,19,21,19,21,19,19,18,28,28,25,32,28,28
"""10-01-2017""",31,32,24,28,27,30,23,27,30,33,32,45,37,43,43,35,34,29,25,25,23,22,26,27
"""11-01-2017""",31,53,31,26,26,29,30,24,26,78,35,34,28,22,25,15,32,22,15,75,29,21,14,16
"""12-01-2017""",17,19,15,17,21,22,18,22,18,20,20,26,37,68,25,66,42,54,19,20,17,17,16,15
"""13-01-2017""",12,23,17,14,11,15,16,43,20,13,79,57,35,33,37,34,40,38,39,50,87,65,62,42
"""14-01-2017""",53,54,41,39,34,38,60,73,41,41,34,23,14,11,61,75,73,96,63,26,26,25,36,13
"""15-01-2017""",11,11,10,7,5,4,7,9,7,8,9,7,10,8,8,6,7,8,11,16,14,17,15,12
"""16-01-2017""",15,11,13,7,9,11,10,13,11,8,15,11,11,15,13,8,9,7,9,8,8,9,11,10
"""17-01-2017""",22,22,19,16,12,11,11,11,11,14,10,10,7,7,9,10,11,10,13,19,15,14,11,15
"""18-01-2017""",12,17,17,9,9,8,7,10,7,9,8,8,-9999,-9999,8,9,8,6,4,5,7,6,7,7
"""19-01-2017""",10,8,6,11,9,6,4,2,3,3,3,3,5,10,9,11,13,9,11,21,10,6,8,7
"""20-01-2017""",20,9,9,12,12,16,10,9,13,15,16,10,9,11,21,22,22,19,22,10,12,10,13,13
"""21-01-2017""",8,8,19,19,14,16,19,24,19,19,18,16,15,17,22,22,25,28,25,20,22,24,22,24
"""22-01-2017""",24,27,22,27,27,28,27,29,27,30,34,29,27,35,37,40,40,38,29,30,30,20,13,20
"""23-01-2017""",10,15,16,14,24,13,11,10,11,19,14,17,22,17,21,24,21,18,14,8,9,22,12,12
"""24-01-2017""",14,11,13,13,11,8,10,12,12,17,17,14,16,12,16,23,24,22,19,17,22,21,22,39
"""25-01-2017""",25,33,32,32,41,40,41,40,38,33,35,34,35,36,35,36,38,43,40,40,41,39,37,36
"""26-01-2017""",36,32,32,36,29,27,30,31,32,31,37,33,31,30,27,25,31,20,24,20,20,18,20,20
"""27-01-2017""",18,26,25,25,27,25,22,24,26,23,24,25,33,24,24,24,24,23,26,28,28,26,19,24
"""28-01-2017""",23,33,23,24,18,21,21,23,93,26,28,32,32,34,41,46,35,39,41,25,23,23,22,35
"""29-01-2017""",33,24,21,17,17,20,22,24,26,22,21,43,38,38,36,30,38,44,65,36,27,21,16,22
"""30-01-2017""",20,20,23,24,20,17,17,17,17,19,18,24,22,17,18,20,22,27,29,28,25,21,23,16
"""31-01-2017""",11,12,16,12,15,14,14,15,14,16,16,15,13,12,14,15,21,14,15,13,13,21,18,21
"""01-02-2017""",24,21,21,17,37,36,24,21,28,46,39,40,39,47,65,42,30,40,55,58,46,63,56,46
"""02-02-2017""",48,28,25,20,20,21,24,20,21,26,44,38,31,43,47,30,30,36,39,34,34,27,28,36
"""03-02-2017""",30,28,35,36,36,39,40,39,40,50,53,52,55,49,36,41,52,80,92,85,58,57,60,58
"""04-02-2017""",49,45,44,29,27,24,22,22,24,23,38,78,45,25,30,35,46,38,39,35,38,31,19,42
"""05-02-2017""",32,26,15,14,12,13,16,19,15,17,20,15,14,21,29,21,29,23,29,23,20,17,16,13
"""06-02-2017""",11,12,10,10,16,9,11,11,12,14,15,17,20,29,36,33,31,32,36,30,26,21,28,37
"""07-02-2017""",39,40,20,14,10,6,5,5,5,7,12,14,14,13,13,13,10,8,11,9,24,33,19,13
"""08-02-2017""",13,16,11,11,10,9,8,6,8,8,12,11,15,9,11,11,15,13,15,13,12,14,13,13
"""09-02-2017""",16,14,16,18,16,14,14,18,17,19,15,18,22,16,39,35,47,40,13,16,16,13,13,13
"""10-02-2017""",16,12,14,14,23,13,11,14,15,17,15,18,25,15,15,15,16,14,25,23,28,28,22,23
"""11-02-2017""",20,22,19,20,13,16,17,17,18,17,19,20,19,20,26,21,20,24,38,32,24,19,22,18
"""12-02-2017""",17,21,19,18,18,14,15,17,19,18,15,16,17,21,18,24,19,18,19,19,20,33,20,13
"""13-02-2017""",16,15,15,9,9,13,12,9,13,20,11,14,13,15,16,17,29,30,32,31,31,29,18,22
"""14-02-2017""",19,17,13,16,17,17,17,18,17,21,21,20,28,27,28,17,23,22,32,26,21,24,33,29
"""15-02-2017""",25,26,33,33,36,37,35,36,39,33,27,43,39,33,34,34,25,21,20,19,18,19,23,21
"""16-02-2017""",27,18,20,18,20,17,19,20,25,23,31,46,53,47,50,42,46,39,45,58,48,47,43,31
"""17-02-2017""",29,30,31,24,26,34,26,42,41,53,52,55,48,67,52,45,49,40,49,55,50,42,34,39
"""18-02-2017""",55,48,37,37,29,35,33,33,34,40,40,50,55,57,55,44,39,42,39,33,33,31,40,40
"""19-02-2017""",34,35,38,34,34,30,27,26,26,25,55,40,35,52,52,37,40,40,37,30,19,22,26,16
"""20-02-2017""",22,21,17,17,17,18,13,15,20,21,19,14,16,17,15,20,18,15,13,16,18,20,15,16
"""21-02-2017""",12,11,14,10,12,16,15,17,20,19,17,21,18,14,16,19,18,20,46,39,27,22,25,26
"""22-02-2017""",25,26,25,19,22,19,22,24,21,20,19,17,18,9,8,12,9,35,46,24,19,15,17,15
"""23-02-2017""",13,11,10,15,17,20,15,13,13,16,20,20,19,31,26,45,38,37,41,48,34,35,25,22
"""24-02-2017""",26,22,19,21,17,17,18,13,13,23,41,29,30,37,45,54,48,39,43,33,29,37,33,25
"""25-02-2017""",22,18,23,18,20,21,22,21,24,33,34,35,39,37,31,39,35,20,19,20,14,18,17,18
"""26-02-2017""",19,18,19,15,22,24,-9999,-9999,77,8,6,-9999,-9999,76,7,7,6,7,11,25,40,29,24,14
"""27-02-2017""",17,17,25,18,14,18,7,10,11,18,25,41,44,42,47,46,35,21,22,32,29,28,32,33
"""28-02-2017""",28,25,28,26,23,16,20,20,20,20,30,43,63,77,81,67,53,57,63,66,63,56,55,47
"""01-03-2017""",43,31,31,34,26,26,24,24,31,38,36,41,43,40,48,47,51,44,49,51,41,13,9,9
"""02-03-2017""",8,8,7,5,6,9,9,10,12,18,12,13,10,9,9,7,5,6,10,7,9,8,22,16
"""03-03-2017""",9,15,14,14,10,14,11,11,12,13,28,22,15,12,13,14,33,46,34,31,21,15,13,21
"""04-03-2017""",18,16,12,16,16,18,14,21,17,23,29,32,28,34,34,31,24,27,30,32,28,23,27,30
"""05-03-2017""",32,30,27,28,26,27,33,29,25,39,47,54,41,35,39,50,47,45,49,48,48,63,32,30
"""06-03-2017""",27,30,30,22,24,25,28,24,26,36,39,44,36,28,25,21,23,33,56,50,54,48,36,38
"""07-03-2017""",43,33,25,26,22,26,26,31,29,31,30,30,37,36,27,26,30,30,28,32,34,37,29,20
"""08-03-2017""",19,19,20,15,15,10,13,14,12,8,5,11,11,14,18,14,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"""09-03-2017""",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"""10-03-2017""",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"""11-03-2017""",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,67,1,6,14,17,22,21,25
"""12-03-2017""",24,28,30,32,32,31,30,32,31,30,28,29,29,29,25,23,27,24,16,19,21,13,14,18
"""13-03-2017""",15,12,16,15,11,12,12,13,12,18,15,18,15,15,12,13,13,13,18,21,11,13,10,10
"""14-03-2017""",11,15,20,19,17,20,20,22,25,24,26,29,30,29,29,29,25,24,22,24,22,29,24,28
"""15-03-2017""",24,27,26,30,27,30,34,36,34,33,36,32,32,29,28,27,25,26,36,44,46,36,29,28
"""16-03-2017""",30,27,26,28,27,29,28,28,30,32,28,30,29,23,23,26,30,24,24,36,36,36,36,34
"""17-03-2017""",32,27,27,25,22,23,26,30,32,31,31,31,39,29,25,25,21,19,20,30,32,26,23,20
"""18-03-2017""",19,20,17,18,13,16,13,17,17,17,25,28,27,24,28,30,34,34,39,36,30,30,29,30
"""19-03-2017""",29,24,29,25,27,26,24,26,25,34,47,73,33,25,12,11,16,51,54,34,29,17,17,16
"""20-03-2017""",26,27,23,25,18,21,22,19,23,34,30,36,34,73,51,36,36,39,56,53,44,21,20,27
"""21-03-2017""",21,18,17,22,32,21,23,25,20,25,40,30,52,52,54,51,38,60,63,70,59,56,38,40
"""22-03-2017""",32,28,22,23,19,24,26,29,33,40,64,109,102,53,44,42,44,58,51,50,33,34,33,34
"""23-03-2017""",34,27,25,20,19,19,16,16,13,36,24,60,65,49,46,46,64,48,40,50,27,23,21,30
"""24-03-2017""",29,24,23,17,20,25,17,20,19,23,29,18,32,36,45,39,39,38,39,37,19,15,18,17
"""25-03-2017""",18,16,14,15,16,16,17,17,17,32,33,40,-9999,-9999,116,46,33,32,32,32,32,24,22,18
"""26-03-2017""",20,20,20,19,15,18,20,25,20,29,34,28,34,36,36,29,31,34,39,30,37,40,30,33
"""27-03-2017""",25,21,18,18,17,17,16,15,-9999,15,11,12,16,19,24,24,31,25,28,27,25,19,23,23
"""28-03-2017""",18,16,25,23,21,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,27,25,22,20,19,21,31,23,16,19
"""29-03-2017""",11,14,14,13,11,11,12,18,14,21,27,42,23,11,11,16,21,11,18,26,33,21,22,18
"""30-03-2017""",16,10,11,11,11,11,15,14,21,23,18,23,28,21,15,15,15,15,19,29,52,40,36,20
"""31-03-2017""",20,29,26,22,19,24,28,30,27,29,21,26,48,44,35,33,31,23,23,28,32,27,27,21
"""01-04-2017""",20,25,30,30,31,20,28,28,23,24,25,30,37,41,35,50,36,32,28,25,28,33,34,28
"""02-04-2017""",34,30,24,20,23,15,12,27,33,28,31,33,17,17,30,25,25,21,24,32,26,22,20,26
"""03-04-2017""",21,26,19,13,18,21,20,23,24,23,24,32,47,51,57,44,57,51,46,31,48,51,45,28
"""04-04-2017""",27,29,29,32,29,31,26,29,31,36,31,38,41,34,33,26,26,33,31,35,37,39,28,26
"""05-04-2017""",29,33,31,31,25,25,23,28,23,25,30,28,76,102,46,36,33,47,41,29,26,20,17,15
"""06-04-2017""",10,9,9,12,10,13,15,20,16,15,16,14,12,21,15,17,15,14,11,15,20,19,18,14
"""07-04-2017""",20,15,20,31,32,24,23,24,32,23,21,24,15,20,20,14,16,15,11,13,14,11,21,14
"""08-04-2017""",17,19,13,14,19,15,12,17,16,17,11,12,17,8,10,22,9,21,23,16,21,12,11,10
"""09-04-2017""",8,12,10,10,11,13,9,11,10,11,13,14,11,9,9,12,10,15,13,22,23,29,20,15
"""10-04-2017""",16,11,9,11,9,9,9,9,11,16,29,62,36,29,-9999,-9999,19,24,21,21,28,30,21,20
"""11-04-2017""",16,21,16,14,17,16,18,15,15,18,29,38,32,25,29,31,33,36,29,20,27,26,17,14
"""12-04-2017""",17,18,15,14,21,15,22,25,30,26,21,28,33,30,20,21,35,32,42,30,29,19,17,15
"""13-04-2017""",16,17,15,20,18,20,18,15,15,23,31,41,43,47,42,48,43,41,30,31,32,25,26,26
"""14-04-2017""",23,26,22,23,23,28,22,23,24,31,31,19,19,22,19,18,28,18,20,26,34,34,30,30
"""15-04-2017""",23,22,19,21,23,21,22,13,19,24,36,35,38,31,33,24,26,25,28,31,35,34,27,19
"""16-04-2017""",26,25,24,22,16,26,17,17,24,33,35,30,24,23,28,21,26,28,17,23,28,28,29,25
"""17-04-2017""",22,20,19,4,9,9,9,9,6,6,8,7,23,20,11,11,11,13,18,15,17,24,24,18
"""18-04-2017""",11,11,14,28,17,15,14,16,14,17,20,14,15,13,16,12,9,22,29,18,15,12,9,14
"""19-04-2017""",10,12,12,9,14,14,12,15,14,10,20,13,17,20,23,24,20,31,30,27,27,28,28,22
"""20-04-2017""",16,12,10,10,7,4,5,5,8,11,15,16,9,11,15,13,18,11,12,15,16,18,13,12
"""21-04-2017""",10,11,8,11,9,7,9,11,10,14,29,44,24,35,20,19,16,15,16,15,13,16,13,20
"""22-04-2017""",16,13,17,18,16,13,16,14,15,16,13,13,19,17,16,18,14,23,21,23,24,17,18,17
"""23-04-2017""",21,20,19,21,23,22,21,27,33,20,28,35,25,22,12,14,12,23,25,30,25,14,12,7
"""24-04-2017""",4,13,15,17,4,8,10,9,11,13,8,7,9,8,9,9,10,10,8,31,24,21,34,28
"""25-04-2017""",26,17,20,14,16,11,15,15,16,23,24,29,20,34,27,28,28,28,29,28,28,32,29,17
"""26-04-2017""",20,19,18,16,17,19,18,13,17,33,35,37,45,32,43,35,36,37,42,42,42,39,21,20
"""27-04-2017""",24,23,24,22,21,24,20,22,23,32,45,58,63,34,45,41,41,53,41,39,37,40,51,25
